Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Gurgaon,"16,91,000","1,35,280","73,244",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Gurgaon,"17,01,000","1,36,080","73,601",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Gurgaon,"17,07,000","1,36,560","73,816",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Gurgaon,"17,17,000","1,37,360","74,174",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Gurgaon,"18,43,000","1,47,440","78,681",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Gurgaon,"18,59,000","1,48,720","79,253",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Gurgaon,"19,93,000","1,59,440","84,047",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Gurgaon,"20,09,000","2,00,900","84,619",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Faridabad,"10,99,797","87,983","52,096",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Faridabad,"12,20,798","97,663","56,424",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Faridabad,"13,15,797","1,05,263","59,822",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Faridabad,"13,60,797","1,08,863","61,432",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Faridabad,"14,01,798","1,12,143","62,899",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Faridabad,"14,96,797","1,19,743","66,297",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Faridabad,"15,41,798","1,23,343","67,907",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Faridabad,"15,51,798","1,24,143","68,264",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Faridabad,"15,67,798","1,25,423","68,837",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Faridabad,"16,91,798","1,35,343","73,272",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Faridabad,"17,01,797","1,36,143","73,630",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Faridabad,"17,07,798","1,36,623","73,845",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Faridabad,"17,17,798","1,37,423","74,202",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Faridabad,"18,43,787","1,47,502","78,709",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Faridabad,"18,59,787","1,48,782","79,281",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Faridabad,"19,93,787","1,59,502","84,075",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Faridabad,"20,09,787","2,00,978","84,647",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Bahadurgarh,"10,99,000","87,920","52,067",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Bahadurgarh,"12,20,000","97,600","56,395",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Bahadurgarh,"13,15,000","1,05,200","59,794",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Bahadurgarh,"13,60,000","1,08,800","61,403",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Bahadurgarh,"14,01,000","1,12,080","62,870",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Bahadurgarh,"14,96,000","1,19,680","66,268",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Bahadurgarh,"15,41,000","1,23,280","67,878",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Bahadurgarh,"15,51,000","1,24,080","68,236",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Bahadurgarh,"15,67,000","1,25,360","68,808",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Bahadurgarh,"16,91,000","1,35,280","73,244",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Bahadurgarh,"17,01,000","1,36,080","73,601",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Bahadurgarh,"17,07,000","1,36,560","73,816",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Bahadurgarh,"17,17,000","1,37,360","74,174",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Bahadurgarh,"18,43,000","1,47,440","78,681",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Bahadurgarh,"18,59,000","1,48,720","79,253",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Bahadurgarh,"19,93,000","1,59,440","84,047",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Bahadurgarh,"20,09,000","2,00,900","84,619",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Greater Noida,"10,99,000","1,09,900","52,067",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Greater Noida,"12,20,000","1,22,000","56,395",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Greater Noida,"13,15,000","1,31,500","59,794",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Greater Noida,"13,60,000","1,36,000","61,403",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Greater Noida,"14,01,000","1,40,100","62,870",N/A
