Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki FRONX,Sigma CNG,CNG  Base Model,Bangalore,"8,46,500","1,31,546","27,626",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus,Petrol,Bangalore,"8,77,500","1,36,364","27,600",N/A
Maruti,Maruti Suzuki FRONX,Delta AMT,Petrol,Bangalore,"8,82,500","1,37,141","27,675",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt,Petrol,Bangalore,"8,93,000","1,38,772","27,831",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus AMT,Petrol,Bangalore,"9,22,500","1,43,357","28,276",N/A
Maruti,Maruti Suzuki FRONX,Delta CNG,CNG  Top Model,Bangalore,"9,32,500","1,44,911","28,949",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt AMT,Petrol,Bangalore,"9,38,000","1,45,765","28,509",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Turbo,Petrol,Bangalore,"9,72,500","1,51,127","23,862",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo,Petrol,Bangalore,"10,55,500","1,99,173","25,083",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo,Petrol,Bangalore,"11,47,500","2,16,533","26,437",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT,Petrol,Bangalore,"11,63,500","2,19,552","26,670",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo AT,Petrol,Bangalore,"11,95,500","2,25,591","27,145",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo AT,Petrol,Bangalore,"12,87,500","2,42,951","28,497",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT AT,Petrol  Top Model,Bangalore,"13,03,500","2,45,970","28,731",N/A
Maruti,Maruti Suzuki FRONX,Sigma,Petrol  Base Model,Mumbai,"7,51,500","86,676","32,218",N/A
Maruti,Maruti Suzuki FRONX,Sigma CNG,CNG  Base Model,Mumbai,"8,46,500","62,798","34,487",N/A
Maruti,Maruti Suzuki FRONX,Delta,Petrol,Mumbai,"8,37,500","96,326","34,272",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus,Petrol,Mumbai,"8,77,500","1,00,814","35,228",N/A
Maruti,Maruti Suzuki FRONX,Delta AMT,Petrol,Mumbai,"8,82,500","1,01,375","36,304",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt,Petrol,Mumbai,"8,93,000","1,02,553","36,566",N/A
Maruti,Maruti Suzuki FRONX,Delta CNG,CNG  Top Model,Mumbai,"9,32,500","68,939","36,541",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus AMT,Petrol,Mumbai,"9,22,500","1,05,863","37,302",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt AMT,Petrol,Mumbai,"9,38,000","1,07,602","37,689",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Turbo,Petrol,Mumbai,"9,72,500","1,11,473","37,497",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo,Petrol,Mumbai,"10,55,500","1,31,551","39,479",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo,Petrol,Mumbai,"11,47,500","1,42,812","41,676",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT,Petrol,Mumbai,"11,63,500","1,44,770","42,058",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo AT,Petrol,Mumbai,"11,95,500","1,48,687","42,823",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo AT,Petrol,Mumbai,"12,87,500","1,59,948","45,020",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT AT,Petrol  Top Model,Mumbai,"13,03,500","1,61,906","45,402",N/A
Maruti,Maruti Suzuki FRONX,Sigma,Petrol  Base Model,Pune,"7,51,500","84,318","29,045",N/A
Maruti,Maruti Suzuki FRONX,Sigma CNG,CNG  Base Model,Pune,"8,46,500","60,440","31,134",N/A
Maruti,Maruti Suzuki FRONX,Delta,Petrol,Pune,"8,37,500","93,968","30,532",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus,Petrol,Pune,"8,77,500","98,456","31,223",N/A
Maruti,Maruti Suzuki FRONX,Delta AMT,Petrol,Pune,"8,82,500","99,017","31,311",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt,Petrol,Pune,"8,93,000","1,00,195","31,491",N/A
Maruti,Maruti Suzuki FRONX,Delta CNG,CNG  Top Model,Pune,"9,32,500","66,581","32,644",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus AMT,Petrol,Pune,"9,22,500","1,03,505","32,002",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt AMT,Petrol,Pune,"9,38,000","1,05,244","32,270",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Turbo,Petrol,Pune,"9,72,500","1,09,115","27,751",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo,Petrol,Pune,"10,55,500","1,29,193","29,164",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo,Petrol,Pune,"11,47,500","1,40,454","30,731",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT,Petrol,Pune,"11,63,500","1,42,412","31,003",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo AT,Petrol,Pune,"11,95,500","1,46,329","31,548",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo AT,Petrol,Pune,"12,87,500","1,57,590","33,115",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT AT,Petrol  Top Model,Pune,"13,03,500","1,59,548","33,387",N/A
Maruti,Maruti Suzuki FRONX,Sigma,Petrol  Base Model,Hyderabad,"7,51,500","1,05,210","34,000",N/A
Maruti,Maruti Suzuki FRONX,Delta,Petrol,Hyderabad,"8,37,500","1,17,250","38,000",N/A
Maruti,Maruti Suzuki FRONX,Sigma CNG,CNG  Base Model,Hyderabad,"8,46,500","1,18,510","53,770",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus,Petrol,Hyderabad,"8,77,500","1,22,850","39,000",N/A
Maruti,Maruti Suzuki FRONX,Delta AMT,Petrol,Hyderabad,"8,82,500","1,23,550","40,000",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt,Petrol,Hyderabad,"8,93,000","1,25,020","40,500",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus AMT,Petrol,Hyderabad,"9,22,500","1,29,150","41,000",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt AMT,Petrol,Hyderabad,"9,38,000","1,31,320","40,500",N/A
Maruti,Maruti Suzuki FRONX,Delta CNG,CNG  Top Model,Hyderabad,"9,32,500","1,30,550","56,770",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Turbo,Petrol,Hyderabad,"9,72,500","1,36,150","42,000",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo,Petrol,Hyderabad,"10,55,500","1,79,435","44,500",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo,Petrol,Hyderabad,"11,47,500","1,95,075","48,000",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT,Petrol,Hyderabad,"11,63,500","1,97,795","49,000",N/A
Maruti,Maruti Suzuki FRONX,Zeta Turbo AT,Petrol,Hyderabad,"11,95,500","2,03,235","52,000",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo AT,Petrol,Hyderabad,"12,87,500","2,18,875","54,000",N/A
Maruti,Maruti Suzuki FRONX,Alpha Turbo DT AT,Petrol  Top Model,Hyderabad,"13,03,500","2,21,595","55,000",N/A
Maruti,Maruti Suzuki FRONX,Sigma,Petrol  Base Model,Chennai,"7,51,500","1,01,845","28,756",N/A
Maruti,Maruti Suzuki FRONX,Delta,Petrol,Chennai,"8,37,500","1,13,025","30,295",N/A
Maruti,Maruti Suzuki FRONX,Sigma CNG,CNG  Base Model,Chennai,"8,46,500","1,14,245","30,856",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus,Petrol,Chennai,"8,77,500","1,18,225","31,040",N/A
Maruti,Maruti Suzuki FRONX,Delta AMT,Petrol,Chennai,"8,82,500","1,22,825","29,633",N/A
Maruti,Maruti Suzuki FRONX,Delta Plus Opt,Petrol,Chennai,"8,93,000","1,20,290","39,274",N/A
