Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Bahadurgarh,"4,83,307","24,165","24,359",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Bahadurgarh,"4,99,000","24,950","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Bahadurgarh,"4,99,307","24,965","24,904",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Bahadurgarh,"5,34,807","26,740","26,114",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Bahadurgarh,"5,50,806","27,540","26,659",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Bahadurgarh,"5,73,307","28,665","27,425",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Bahadurgarh,"5,79,807","28,990","27,647",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Bahadurgarh,"5,95,807","29,790","28,192",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Kundli,"3,98,807","19,940","21,481",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Kundli,"4,83,307","24,165","24,359",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Kundli,"4,99,000","24,950","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Kundli,"4,99,307","24,965","24,904",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Kundli,"5,34,807","26,740","26,114",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Kundli,"5,50,806","27,540","26,659",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Kundli,"5,73,307","28,665","27,425",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Kundli,"5,79,807","28,990","27,647",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Kundli,"5,95,807","29,790","28,192",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Ballabhgarh,"3,99,288","19,964","21,497",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Ballabhgarh,"4,83,788","24,189","24,376",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Ballabhgarh,"4,99,000","24,950","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Ballabhgarh,"4,99,788","24,989","24,921",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Ballabhgarh,"5,35,288","26,764","26,130",N/A
